pc11_state_id,pc11_district_id,pc11r_pca_tot_p,pc11u_pca_tot_p,pc11_pca_tot_p,pc11r_ag_main_share,pc11u_ag_main_share,pc11_ag_main_share,pc11r_pca_main_al_p,pc11r_pca_marg_al_p,pc11u_pca_main_al_p,pc11_pca_main_al_p,pc11r_pdensity,pc11u_pdensity,pc11_pdensity,pc11r_hl_dw_loc_inprem_no,pc11r_hl_dw_loc_nearprem_no,pc11r_hl_dw_loc_far_no,pc11u_hl_dw_loc_inprem_no,pc11u_hl_dw_loc_nearprem_no,pc11u_hl_dw_loc_far_no,pc11_tot_all_hosp,pc11_tot_all_hosp_doc_tot,pc11_tot_all_hosp_pmed_tot,pc11_tot_disp,pc11_tot_ch_cntr,pc11_tot_ph_cntr,pc11_tot_phs_cntr,pc11_tot_mcw_cntr,pc11_tot_tb_cln,pc11_tot_mh_cln,pc11_tot_fwc_cntr,pc11_tot_nh,pc11_tot_mh,pc11r_hl_dw_loc_inprem_sh,pc11r_hl_dw_loc_nearprem_sh,pc11r_hl_dw_loc_far_sh,pc11u_hl_dw_loc_inprem_sh,pc11u_hl_dw_loc_nearprem_sh,pc11u_hl_dw_loc_far_sh,pc11r_pca_tot_m,pc11r_pca_tot_f,pc11r_pca_p_06,pc11r_pca_m_06,pc11r_pca_f_06,pc11r_pca_p_sc,pc11r_pca_m_sc,pc11r_pca_f_sc,pc11r_pca_p_st,pc11r_pca_m_st,pc11r_pca_f_st,pc11r_pca_p_lit,pc11r_pca_m_lit,pc11r_pca_f_lit,pc11r_pca_p_ill,pc11r_pca_m_ill,pc11r_pca_f_ill,pc11r_pca_tot_work_p,pc11r_pca_tot_work_m,pc11r_pca_tot_work_f,pc11r_pca_mainwork_m,pc11r_pca_mainwork_f,pc11r_pca_main_cl_p,pc11r_pca_main_cl_m,pc11r_pca_main_cl_f,pc11r_pca_main_al_m,pc11r_pca_main_al_f,pc11r_pca_main_hh_p,pc11r_pca_main_hh_m,pc11r_pca_main_hh_f,pc11r_pca_main_ot_p,pc11r_pca_main_ot_m,pc11r_pca_main_ot_f,pc11r_pca_margwork_p,pc11r_pca_margwork_m,pc11r_pca_margwork_f,pc11r_pca_marg_cl_p,pc11r_pca_marg_cl_m,pc11r_pca_marg_cl_f,pc11r_pca_marg_al_m,pc11r_pca_marg_al_f,pc11r_pca_marg_hh_p,pc11r_pca_marg_hh_m,pc11r_pca_marg_hh_f,pc11r_pca_marg_ot_p,pc11r_pca_marg_ot_m,pc11r_pca_marg_ot_f,pc11r_pca_margwork36_p,pc11r_pca_margwork36_m,pc11r_pca_margwork36_f,pc11r_pca_marg_cl36_p,pc11r_pca_marg_cl36_m,pc11r_pca_marg_cl36_f,pc11r_pca_marg_al36_p,pc11r_pca_marg_al36_m,pc11r_pca_marg_al36_f,pc11r_pca_marg_hh36_p,pc11r_pca_marg_hh36_m,pc11r_pca_marg_hh36_f,pc11r_pca_marg_ot36_p,pc11r_pca_marg_ot36_m,pc11r_pca_marg_ot36_f,pc11r_pca_margwork03_p,pc11r_pca_margwork03_m,pc11r_pca_margwork03_f,pc11r_pca_marg_cl03_p,pc11r_pca_marg_cl03_m,pc11r_pca_marg_cl03_f,pc11r_pca_marg_al03_p,pc11r_pca_marg_al03_m,pc11r_pca_marg_al03_f,pc11r_pca_marg_hh03_p,pc11r_pca_marg_hh03_m,pc11r_pca_marg_hh03_f,pc11r_pca_marg_ot03_p,pc11r_pca_marg_ot03_m,pc11r_pca_marg_ot03_f,pc11r_pca_non_work_p,pc11r_pca_non_work_m,pc11r_pca_non_work_f,pc11r_pca_sex_2011,pc11u_pca_main_cl_p,pc11_slum_tot_p,pc11_pca_main_cl_p,pc11_urb_share,pc11r_pca_no_hh,pc11u_pca_no_hh,pc11_pca_no_hh,pc11_vd_area,pc11_td_area,pc11_area,pc11r_pca_mainwork_p,pc11u_pca_mainwork_p,pc11_pca_mainwork_p
17,299,366694,28430,395124,.56230056,.00058761309,.56288815,18571,17153,29,18600,,3553.75,49390.5,552507.8021316528,2899386.394935608,2655409.406570435,284165,142329.59375,68199.6015625,1,25,40,3,5,18,74,23,0,0,23,0,1,9.0447531,47.464008,43.470016,57.5,28.799999,13.8,182610,184084,87054,44053,43001,1215,724,491,350158,173617,176541,165140,76611,88529,201554,105999,95555,143496,82945,60551,62074,39273,43629,27250,16379,10968,7603,1236,577,659,37911,23279,14632,42149,20871,21278,7172,3639,3533,8321,8832,702,243,459,17122,8668,8454,34307,17306,17001,6172,3149,3023,13542,6722,6820,477,183,294,14116,7252,6864,7842,3565,4277,1000,490,510,3611,1599,2012,225,60,165,3006,1416,1590,223198,99665,123533,486062,36,19310,43665,.071952097,61086,4942,66028,0,8,8,101347,9270,110617
18,300,831678,54941,886619,.62071842,.0022099754,.62292838,29318,26725,131,29449,407.0127,3366.4829,430.4621,9329119.167663574,4209706.99974823,3385357.604316711,1036671,108127.5,27401.5,4,20,48,39,3,25,122,11,1,0,12,1,1,55.115791,24.870657,20.000458,88.438065,9.2243214,2.3376131,424165,407513,131330,67202,64128,23576,12291,11285,266372,133601,132771,445521,251447,194074,386157,172718,213439,319815,219591,100224,183689,51030,127689,103580,24109,20441,8877,7088,3737,3351,70624,55931,14693,85096,35902,49194,28468,11045,17423,10648,16077,4893,1167,3726,25010,13042,11968,73520,30553,42967,24389,9239,15150,23795,9308,14487,4049,899,3150,21287,11107,10180,11576,5349,6227,4079,1806,2273,2930,1340,1590,844,268,576,3723,1935,1788,511863,204574,307289,1022044,428,0,128117,.061966866,169264,11722,180986,2043.371097501367,16.32,2059.6912,234719,18225,252944
18,301,1745557,203701,1949258,.56336462,.0055425963,.5689072,106522,63284,902,107424,848.55865,6377.6143,933.09479,23328959.65577698,7719192.698425293,6058749.300361633,3696329.83203125,403088.9104003906,260566.7016601563,16,93,202,32,5,50,153,30,1,2,95,1,0,62.868584,20.802244,16.32756,84.780151,9.2453709,5.9764376,893914,851643,345279,175213,170066,39929,20692,19237,5631,2831,2800,773646,431395,342251,971911,462519,509392,599463,466138,133325,393909,50369,177976,169658,8318,91320,15202,14014,9612,4402,145766,123319,22447,155185,72229,82956,25211,12277,12934,30482,32802,10915,3253,7662,55775,26217,29558,121123,58528,62595,18168,9531,8637,50283,24919,25364,8880,2718,6162,43792,21360,22432,34062,13701,20361,7043,2746,4297,13001,5563,7438,2035,535,1500,11983,4857,7126,1146094,427776,718318,1005941,1897,42714,179873,.10450181,371075,43599,414674,2057.08470531553,31.94,2089.0247,444278,60720,504998
18,302,870121,138062,1008183,.53770232,.011960537,.54966289,36011,37059,1498,37509,509.12411,2142.1567,568.4693,9661309.691810608,4007986.093276978,3330530.903320313,1955603.015625,425288.40234375,464208.5969238281,8,45,125,26,1,24,103,2,1,0,39,1,0,56.830231,23.575974,19.591013,68.735825,14.9481,16.316072,443244,426877,152141,77502,74639,32886,16833,16053,219871,110337,109534,473388,256085,217303,396733,187159,209574,314099,228888,85211,189525,37948,107220,93317,13903,26939,9072,6288,3917,2371,77954,65352,12602,86626,39363,47263,17196,8064,9132,15862,21197,5945,1372,4573,26426,14065,12361,73310,33420,39890,14863,6951,7912,31538,13460,18078,4950,1125,3825,21959,11884,10075,13316,5943,7373,2333,1113,1220,5521,2402,3119,995,247,748,4467,2181,2286,556022,214356,341666,757059,1688,0,108908,.1369414,170003,28451,198454,1709.054816715419,64.45,1773.5048,227473,38903,266376
18,303,1546269,147353,1693622,.54639971,.0036067567,.55000651,56237,41581,695,56932,690.12628,4050.3848,743.81512,19134343.83235168,7271667.151771545,4236479.494369507,2871158.5234375,198765.0942382813,78552.10119628906,19,67,167,28,5,54,273,13,3,2,63,0,0,62.441975,23.729961,13.825096,91.162361,6.3110046,2.4941134,791789,754480,273296,139380,133916,73946,38163,35783,25829,12810,13019,782462,437702,344760,763807,354087,409720,510562,402195,108367,349127,44437,183880,175400,8480,48071,8166,14802,9219,5583,138645,116437,22208,116998,53068,63930,20360,10200,10160,21109,20472,13049,2448,10601,42008,19311,22697,93873,44503,49370,15613,8273,7340,33329,17774,15555,10387,1989,8398,34544,16467,18077,23125,8565,14560,4747,1927,2820,8252,3335,4917,2662,459,2203,7464,2844,4620,1035707,389594,646113,796819,890,308,184770,.087004654,306434,31495,337929,2240.559508835897,36.38,2276.9395,393564,45889,439453
18,304,884125,73298,957423,.66193175,.0080584595,.66999018,39333,35543,686,40019,666.2832,2874.4314,707.91711,11477402.90135193,3248267.392303467,2118297.297386169,1342883.98046875,154581.900390625,118500.3032226563,6,35,105,26,5,41,111,4,1,4,46,1,2,68.13739,19.283846,12.575603,83.114685,9.5674877,7.334301,449123,435002,155116,79253,75863,109307,55874,53433,130548,65266,65282,485530,260603,224927,398595,188520,210075,326204,237170,89034,202395,37168,133410,119084,14326,33115,6218,6164,3270,2894,60656,46926,13730,86641,34775,51866,22511,9533,12978,14666,20877,7383,1281,6102,21204,9295,11909,74574,29518,45056,19619,8168,11451,30660,12461,18199,5978,900,5078,18317,7989,10328,12067,5257,6810,2892,1365,1527,4883,2205,2678,1405,381,1024,2887,1306,1581,557921,211953,345968,578918,1417,0,134827,.076557592,168445,16157,184602,1326.950709469616,25.5,1352.4507,239563,21405,260968
18,305,2448930,369534,2818464,.52912527,.0078761512,.53700143,105152,86944,2127,107279,808.23334,4585.9272,906.09564,29414256.79483795,10336957.89949036,8187428.398986816,6636809.2109375,779254.794921875,481210.1956787109,26,167,351,35,9,63,270,27,10,1,162,1,6,61.345776,21.55855,17.075535,84.073029,9.871357,6.0958209,1248237,1200693,419631,213632,205999,228528,117172,111356,109089,54689,54400,1419847,768086,651761,1029083,480151,548932,847732,656816,190916,537881,82935,283018,262307,20711,90797,14355,17310,11435,5875,215336,173342,41994,226916,118935,107981,57831,30627,27204,48499,38445,16612,4162,12450,65529,35647,29882,187481,100560,86921,48201,25758,22443,72230,41005,31225,12549,3300,9249,54501,30497,24004,39435,18375,21060,9630,4869,4761,14714,7494,7220,4063,862,3201,11028,5150,5878,1601198,591421,1009777,1310069,3651,19087,286669,.13111185,479483,78941,558424,3029.97901841905,80.58,3110.5591,620816,112791,733607
18,306,1750265,173845,1924110,.44065732,.0022800341,.44293734,50570,63670,437,51007,558.60199,3708.2979,605.03271,17668235.12194443,10237120.61075592,7352539.496055603,3459964.67578125,374040.2043457031,194502.2016601563,11,109,252,26,8,47,234,12,11,3,47,1,4,50.101761,29.029371,20.849573,85.914894,9.2878475,4.8297129,894985,855280,260964,132727,128237,94692,48464,46228,228345,115789,112556,967739,546151,421588,782526,348834,433692,708476,485717,222759,392675,108573,195460,167969,27491,36094,14476,12815,8747,4068,242403,179865,62538,207228,93042,114186,52593,22607,29986,26119,37551,11633,3334,8299,79332,40982,38350,170866,76862,94004,43039,18614,24425,51150,20960,30190,9151,2584,6567,67526,34704,32822,36362,16180,20182,9554,3993,5561,12520,5159,7361,2482,750,1732,11806,6278,5528,1041789,409268,632521,1739361,836,6337,196296,.090350866,352647,40272,392919,3133.295398727059,46.88,3180.1753,501248,57077,558325
18,307,945867,91333,1037200,.57347631,.0089339567,.58241028,15786,27340,337,16123,459.06165,2526.5007,494.70908,9737422.214782715,4978657.481552124,3509342.999816895,1836946.2109375,227378.5004882813,47175.2998046875,8,36,101,13,6,20,165,6,3,2,22,0,0,53.425117,27.315788,19.25428,86.997215,10.768577,2.2342079,480066,465801,145476,74183,71293,74685,38004,36681,241342,122572,118770,610598,336296,274302,335269,143770,191499,394147,254841,139306,198605,54195,145846,116216,29630,11888,3898,4225,2919,1306,86943,67582,19361,141347,56236,85111,88628,33174,55454,10052,17288,5919,1590,4329,19460,11420,8040,117357,47234,70123,74328,27805,46523,21597,8253,13344,4637,1282,3355,16795,9894,6901,23990,9002,14988,14300,5369,8931,5743,1799,3944,1282,308,974,2665,1526,1139,551720,225225,326495,1103768,2181,842,148027,.088057272,182263,21115,203378,2060.435703892261,36.15,2096.5857,252800,29046,281846
18,308,630394,48285,678679,.74242979,.0067067193,.74913651,4424,13997,228,4652,352.69943,3105.1448,376.43936,6190507.098747253,3639703.399093628,1972055.29826355,863772.796875,144396.998046875,15034.90014648438,6,17,44,4,2,25,66,10,3,1,5,0,0,52.449924,30.837889,16.708509,84.427017,14.113674,1.4695436,322372,308022,96968,49694,47274,39632,20599,19033,314140,159691,154449,383050,215851,167199,247344,106521,140823,297360,171577,125783,132339,52836,143249,100700,42549,2718,1706,2750,1641,1109,34752,27280,7472,112185,39238,72947,85109,28488,56621,4829,9168,3790,884,2906,9289,5037,4252,91698,31468,60230,68978,22430,46548,11772,4050,7722,2975,643,2332,7973,4345,3628,20487,7770,12717,16131,6058,10073,2225,779,1446,815,241,574,1316,692,624,333034,150795,182239,1203002,1106,0,144355,.071145564,118027,10231,128258,1787.340618733317,15.55,1802.8906,185175,13730,198905
18,309,1061771,264743,1326514,.29293796,.0049111024,.29784906,19038,27315,444,19482,488.75388,4304.7642,593.80969,13376667.4859314,5855612.612915039,1807757.701896667,4365606.00390625,1098731.03515625,324762.9069824219,12,97,248,17,2,31,104,9,0,1,21,1,0,63.571274,27.828213,8.5911875,75.410789,18.979307,5.6099033,540653,521118,155063,78813,76250,25266,13045,12221,76258,38787,37471,589566,339276,250290,472205,201377,270828,460150,285649,174501,225627,101815,100974,76816,24158,11648,7390,4870,3158,1712,202560,134005,68555,132708,60022,72686,44118,17837,26281,11861,15454,6092,2015,4077,55183,28309,26874,111358,50682,60676,36167,14810,21357,22527,9815,12712,4643,1592,3051,48021,24465,23556,21350,9340,12010,7951,3027,4924,4788,2046,2742,1449,423,1026,7162,3844,3318,601621,255004,346617,1095911,1568,3442,102542,.19957799,210420,57891,268311,2172.404202501988,61.50000000000001,2233.9043,327442,82242,409684
18,310,1082605,243730,1326335,.27246377,.0030081947,.27547199,21148,39047,644,21792,480.0264,5359.0591,576.47107,13825138.11122894,6623799.199363708,1792188.202972412,4774372.1015625,548783.509765625,122553.699432373,11,135,344,22,8,47,242,4,1,1,22,0,1,62.159477,29.781395,8.0578928,87.678772,10.078114,2.2506328,550299,532306,140283,71296,68987,41396,21480,19916,92593,46689,45904,685573,385122,300451,397032,165177,231855,470496,295616,174880,220144,93618,85548,65927,19621,13067,8081,5325,3798,1527,201741,137352,64389,156734,75472,81262,48898,22844,26054,17063,21984,6922,2520,4402,61867,33045,28822,127360,61465,65895,38887,18349,20538,31605,13760,17845,4878,1778,3100,51990,27578,24412,29374,14007,15367,10011,4495,5516,7442,3303,4139,2044,742,1302,9877,5467,4410,612109,254683,357426,1283983,534,54178,86082,.18376201,222414,54453,276867,2255.303121237084,45.48,2300.7832,313762,77835,391597
18,311,1040954,110096,1151050,.26217902,.0020097194,.26418874,13681,34177,327,14008,443.7225,2564.5469,481.83527,10356059.90225983,8258076.168266296,3599152.688362122,1961720.8828125,505212.28515625,156351.9995117188,10,37,81,28,1,58,246,6,8,1,34,1,1,46.620358,37.175766,16.202475,74.786354,19.260122,5.9605808,531286,509668,128289,65397,62892,34483,17526,16957,47274,24078,23196,723490,396272,327218,317464,135014,182450,444911,291536,153375,206567,75692,69941,58914,11027,9386,4295,5470,3935,1535,193167,134332,58835,162652,84969,77683,67700,36276,31424,16171,18006,8044,2571,5473,52731,29951,22780,125216,67266,57950,48029,27303,20726,26438,12727,13711,6062,2025,4037,44687,25211,19476,37436,17703,19733,19671,8973,10698,7739,3444,4295,1982,546,1436,8044,4740,3304,596043,239750,356293,827183,314,5342,70255,.095648319,222136,26231,248367,2345.957146620378,42.93,2388.887,282259,36691,318950
18,312,871722,220534,1092256,.3428677,.0080794953,.35094717,18840,31843,1336,20176,422.5332,2392.428,506.78497,6883067.203147888,7409015.297554016,4172722.998428345,3718180.796875,869230.701171875,575323.7099609375,9,100,250,25,5,50,106,4,2,0,12,0,3,37.277908,40.126381,22.598991,72.029846,16.839029,11.145365,442968,428754,103394,52545,50849,72434,36973,35461,134361,67932,66429,614748,336698,278050,256974,106270,150704,410080,253598,156482,191410,76035,97267,72339,24928,11656,7184,11898,6536,5362,139440,100879,38561,142635,62188,80447,46247,20420,25827,11832,20011,15012,3629,11383,49533,26307,23226,113575,50576,62999,35673,16511,19162,25108,9317,15791,11512,2720,8792,41282,22028,19254,29060,11612,17448,10574,3909,6665,6735,2515,4220,3500,909,2591,8251,4279,3972,461642,189370,272272,738664,1400,19330,98667,.20190687,184642,51620,236262,2063.085277795792,92.17999999999999,2155.2651,267445,71190,338635
18,313,969152,97736,1066888,.47616619,.0031218864,.47928807,24727,41131,359,25086,423.13443,2681.3718,458.50943,8545587.604202271,6280879.798377991,5644425.809707642,1922726.62109375,209056.7114257813,101519.9996948242,11,50,141,10,5,47,121,20,1,1,18,0,2,41.714279,30.659376,27.552601,86.078102,9.3592119,4.5449252,493125,476027,125120,63651,61469,56152,28636,27516,108974,55035,53939,640978,354039,286939,328174,139086,189088,444356,280353,164003,221459,78974,132984,107079,25905,15446,9281,6859,4192,2667,135863,94742,41121,143923,58894,85029,56759,21602,35157,15049,26082,6972,1812,5160,39061,20431,18630,115654,47663,67991,45118,17036,28082,31658,11744,19914,5645,1426,4219,33233,17457,15776,28269,11231,17038,11641,4566,7075,9473,3305,6168,1327,386,941,5828,2974,2854,524796,212772,312024,990378,675,4306,133659,.091608495,204860,22337,227197,2290.411631624214,36.45,2326.8616,300433,30777,331210
18,314,843347,112966,956313,.69048917,.017410032,.70789921,19568,39639,1027,20595,413.95944,3016.4485,460.936,4914987.49407196,5315496.897590637,5165475.993179321,1319775.654296875,627121.0302734375,422003.298828125,7,48,111,20,3,23,37,2,0,1,4,1,1,31.924417,34.525852,33.551418,55.712593,26.473089,17.814314,431924,411423,138407,70559,67848,39936,20798,19138,491856,249022,242834,470110,267214,202896,373237,164710,208527,346373,217271,129102,175302,53804,160292,125626,34666,12013,7555,4379,1983,2396,44867,35680,9187,117267,41969,75298,58491,21920,36571,11853,27786,4373,862,3511,14764,7334,7430,92703,33519,59184,47577,17801,29776,29975,9134,20841,3421,660,2761,11730,5924,5806,24564,8450,16114,10914,4119,6795,9664,2719,6945,952,202,750,3034,1410,1624,496974,214653,282321,2643473,3508,0,163800,.11812659,153957,23689,177646,2037.269602206536,37.45,2074.7197,229106,31376,260482
18,315,151613,62489,214102,.5270949,.017702095,.544797,1610,2848,223,1833,207.94882,2870.418,285.14313,192222.5003128052,1138258.499801636,1598401.002281189,543753.537109375,373011.6962890625,379534.8134765625,4,35,80,11,0,18,16,3,0,0,23,0,0,6.5629587,38.863003,54.573425,41.946583,28.775106,29.278316,77817,73796,25067,12749,12318,1885,1070,815,123060,62206,60854,90009,50658,39351,61604,27159,34445,62740,39126,23614,33599,14474,34389,22976,11413,1196,414,566,382,184,11508,9045,2463,14667,5527,9140,8807,3159,5648,1088,1760,636,111,525,2376,1169,1207,11979,4543,7436,7174,2611,4563,2465,932,1533,546,87,459,1794,913,881,2688,984,1704,1633,548,1085,383,156,227,90,24,66,582,256,326,88873,38691,50182,650736,986,0,35375,.29186556,29289,12963,42252,729.0880194213241,21.77,750.85803,48073,20224,68297
18,316,1421153,315464,1736617,.29662034,.0036370659,.30025738,36472,31049,732,37204,615.77539,4884.0996,731.97827,3728903.506629944,16216145.20075226,11128512.55738831,4433714.58203125,1385594.193359375,1097403.299804688,9,37,95,35,5,75,113,24,11,23,93,3,1,11.999689,52.183895,35.811787,64.066391,20.021591,15.857284,727083,694070,222673,113943,108730,216090,111487,104603,16613,8237,8376,923736,509621,414115,497417,217462,279955,501605,382258,119347,315382,61276,103313,94735,8578,30539,5933,9583,5572,4011,227290,184536,42754,124947,66876,58071,15676,10237,5439,17968,13081,12391,2707,9684,65831,35964,29867,105124,56289,48835,13491,8841,4650,26487,15329,11158,10095,2183,7912,55051,29936,25115,19823,10587,9236,2185,1396,789,4562,2639,1923,2296,524,1772,10780,6028,4752,919548,344825,574723,949658,982,26379,104295,.18165433,310750,69205,379955,2307.907970832661,64.59,2372.498,376658,94601,471259
18,317,1118986,109700,1228686,.39573336,.002048454,.39778182,36287,30193,331,36618,831.94678,5692.7866,900.60394,2903722.597938538,11539854.92462158,8012562.608154297,1492844.81640625,565116.80078125,257138.4052734375,6,58,121,9,2,8,54,2,3,3,49,0,1,12.930548,51.38805,35.680691,64.482948,24.410038,11.107011,570510,548476,200334,101712,98622,144169,74557,69612,1660,854,806,704260,388846,315414,414726,181664,233062,362927,289784,73143,229659,32606,79818,75037,4781,32015,4272,7776,4281,3495,138384,118326,20058,100662,60125,40537,14135,9040,5095,20004,10189,9032,2220,6812,47302,28861,18441,81607,49531,32076,11796,7589,4207,25499,16892,8607,7054,1809,5245,37258,23241,14017,19055,10594,8461,2339,1451,888,4694,3112,1582,1978,411,1567,10044,5620,4424,756059,280726,475333,882616,270,4157,80088,.089282371,224563,23151,247714,1345.021099225618,19.27,1364.2911,262265,31127,293392
18,318,611156,48140,659296,.44495228,.0021732156,.44712549,17611,13453,107,17718,760.67175,4571.6997,809.97327,939259.0030822754,7221271.088218689,5148565.215461731,578821.703125,279414.3000030518,167411.3984375,4,41,80,7,4,22,47,4,2,82,59,0,1,7.0572691,54.258148,38.684547,56.420868,27.236017,16.318491,313747,297409,106617,54561,52056,65736,33919,31817,529,271,258,366962,206089,160873,244194,107658,136536,198293,158192,40101,130026,21816,55892,53448,2444,15945,1666,3091,1668,1423,75248,58965,16283,46451,28166,18285,9476,6797,2679,9926,3527,3773,695,3078,19749,10748,9001,38082,23619,14463,7586,5608,1978,11523,8528,2995,2950,529,2421,16023,8954,7069,8369,4547,3822,1890,1189,701,1930,1398,532,823,166,657,3726,1794,1932,412863,155555,257308,315079,252,1125,56144,.073017277,133091,10259,143350,803.4424994140863,10.53,813.97253,151842,13351,165193
18,319,628994,109810,738804,.47491273,.0034120968,.47832483,24623,22088,291,24914,669.73926,3465.1309,760.9848,8319056.684684753,2563069.602035522,1626857.896125793,2069194.25,247943.4070281982,175162.3984375,4,51,93,14,0,13,58,8,4,0,10,0,1,66.501915,20.488985,13.004979,83.023483,9.9483776,7.0281425,319786,309208,105251,53336,51915,67460,34760,32700,15267,7574,7693,347869,191158,156711,281125,128628,152497,218487,166482,52005,138873,19557,66404,62134,4270,19131,5492,4284,3081,1203,63119,54527,8592,60057,27609,32448,16566,5902,10664,10533,11555,4443,1117,3326,16960,10057,6903,46787,22247,24540,11734,4487,7247,17853,8718,9135,3671,894,2777,13529,8148,5381,13270,5362,7908,4832,1415,3417,4235,1815,2420,772,223,549,3431,1909,1522,410507,153304,257203,521906,363,6140,66767,.14863211,125095,24923,150018,939.1625166069716,31.69,970.85254,158430,33241,191671
18,320,446825,35337,482162,.5933308,.0013019054,.59463269,15815,19142,81,15896,366.94061,2930.0996,392.07687,4541446.398826599,2329098.305656433,2106654.093040466,606221.5078125,89258.298828125,61123.69653320313,3,7,21,7,2,13,44,3,2,0,16,0,0,50.559952,25.929865,23.453392,80.060951,11.787942,8.0723314,226895,219930,69176,35141,34035,31362,16212,15150,176423,88167,88256,234463,132102,102361,212362,94793,117569,181991,118641,63350,97522,31717,66674,52597,14077,10289,5526,3896,1782,2114,42854,32854,10000,52752,21119,31633,13520,5276,8244,6571,12571,3249,628,2621,16841,8644,8197,44593,17662,26931,11706,4464,7242,16510,5706,10804,2415,485,1930,13962,7007,6955,8159,3457,4702,1814,812,1002,2632,865,1767,834,143,691,2879,1637,1242,264834,108254,156580,494899,100,5728,66774,.073288649,89823,7572,97395,1217.703858435154,12.06,1229.7639,129239,9788,139027
18,321,1375148,142394,1517542,.4487043,.0067538056,.4554581,40859,56080,1262,42121,652.79736,1936.2795,696.09259,17815265.33335114,5975776.194644928,4236580.503326416,2240776.515625,472967.8940429688,370755.5991210938,13,42,121,17,7,34,102,14,2,2,52,0,1,63.56488,21.321573,15.116122,72.646347,15.333697,12.019958,706140,669008,186844,94918,91926,88975,45829,43146,180192,91154,89038,881782,489607,392175,493366,216533,276833,572782,387764,185018,313447,66273,148155,133225,14930,30375,10484,21861,10395,11466,168845,139452,29393,193062,74317,118745,35837,14840,20997,22754,33326,34701,5589,29112,66444,31134,35310,155889,60694,95195,28325,12066,16259,46350,18543,27807,26982,4441,22541,54232,25644,28588,37173,13623,23550,7512,2774,4738,9730,4211,5519,7719,1148,6571,12212,5490,6722,802366,318376,483990,985855,1583,0,149738,.093832001,280269,30845,311114,2106.546409565955,73.53999999999999,2180.0864,379720,41524,421244
18,322,216534,1037011,1253545,.056877777,.013168663,.07004644,5781,7503,2476,8257,586.12744,23910.791,3036.6768,2007253.993904114,1039275.510520935,1493470.88948822,20335763.51171875,2245377.971679688,2171459.370605469,4,17,34,15,1,10,26,2,1,0,9,1,0,44.21167,22.891027,32.895111,82.122231,9.0675449,8.7690382,110859,105675,27295,13783,13512,33480,17171,16309,29571,14729,14842,144616,79932,64684,71918,30927,40991,87630,62806,24824,51533,12657,17711,15191,2520,3858,1923,2102,1202,900,38596,31282,7314,23440,11273,12167,3437,1956,1481,2583,4920,1415,357,1058,11085,6377,4708,19427,9238,10189,2949,1719,1230,6271,2137,4134,1132,281,851,9075,5101,3974,4013,2035,1978,488,237,251,1232,446,786,283,76,207,2010,1276,734,128904,48053,80851,196917,2963,51478,20674,.8272627,45401,247628,293029,369.4316007466987,43.37,412.80161,64190,348836,413026
18,323,688909,82730,771639,.3516641,.0088934964,.36055759,18931,14845,672,19603,715.49036,1492.2439,757.78015,9432863.81111908,2744429.988525391,1582845.502235413,1509944.8046875,153689.599609375,101186.5986938477,9,47,120,22,8,40,98,3,4,3,31,0,1,68.552292,19.944841,11.503154,85.563828,8.7091064,5.7339263,353677,335232,87759,44589,43170,54232,27675,26557,23003,11511,11492,464211,257140,207071,224698,96537,128161,240489,187614,52875,152778,21559,50267,46984,3283,16805,2126,8018,4473,3545,97121,84516,12605,66152,34836,31316,6571,4243,2328,9124,5721,10275,2108,8167,34461,19361,15100,55154,29517,25637,5433,3677,1756,11841,7479,4362,7757,1709,6048,30123,16652,13471,10998,5319,5679,1138,566,572,3004,1645,1359,2518,399,2119,4338,2709,1629,448420,166063,282357,429470,1078,5360,51345,.10721335,137601,17647,155248,962.8487436771393,55.44,1018.2888,174337,22436,196773
18,324,937833,12242,950075,.60528499,.001609791,.60689479,44290,50012,157,44447,446.11624,2089.0786,450.68329,10568517.98991394,4270897.995552063,4085403.597099304,219935,19880.40014648438,5384.599853515625,6,9,28,12,8,47,84,10,12,4,37,0,0,55.844513,22.567612,21.587452,89.696167,8.10783,2.1960032,475027,462806,121332,61708,59624,71382,36641,34741,329894,165084,164810,564860,318180,246680,372973,156847,216126,402261,262995,139266,212973,61983,124159,106477,17682,30888,13402,10334,4953,5381,96173,70655,25518,127305,50022,77283,24810,10504,14306,19124,30888,9810,1927,7883,42673,18467,24206,107745,41904,65841,21145,8981,12164,42345,16013,26332,7626,1469,6157,36629,15441,21188,19560,8118,11442,3665,1523,2142,7667,3111,4556,2184,458,1726,6044,3026,3018,535572,212032,323540,663999,291,0,124450,.012885299,189249,2452,191701,2102.216721609235,5.859999999999999,2108.0769,274956,3341,278297
