lgd_state_id,lgd_district_id,pc11r_pca_tot_p,pc11u_pca_tot_p,pc11_pca_tot_p,pc11r_ag_main_share,pc11u_ag_main_share,pc11_ag_main_share,pc11r_pca_main_al_p,pc11r_pca_marg_al_p,pc11u_pca_main_al_p,pc11_pca_main_al_p,pc11r_pdensity,pc11u_pdensity,pc11_pdensity,pc11r_pca_tot_work_p,pc11r_pca_main_cl_p,pc11r_pca_main_hh_p,pc11r_pca_main_ot_p,pc11r_pca_margwork_p,pc11r_pca_marg_cl_p,pc11r_pca_marg_hh_p,pc11r_pca_marg_ot_p,pc11r_pca_margwork36_p,pc11r_pca_marg_cl36_p,pc11r_pca_marg_al36_p,pc11r_pca_marg_hh36_p,pc11r_pca_marg_ot36_p,pc11r_pca_margwork03_p,pc11r_pca_marg_cl03_p,pc11r_pca_marg_al03_p,pc11r_pca_marg_hh03_p,pc11r_pca_marg_ot03_p,pc11r_pca_non_work_p,pc11u_pca_main_cl_p,pc11_pca_main_cl_p,pc11_vd_area,pc11_td_area,pc11_area,pc11r_pca_mainwork_p,pc11u_pca_mainwork_p,pc11_pca_mainwork_p
07,081,21527,2220097,2241624,.0010876498,.0047458159,.0058334661,191,19,1702,1893,1562.5317,97368.406,61283.395,5988,486,268,4828,215,5,26,165,188,5,16,24,143,27,0,3,2,22,15539,1252,1738,13.77699992805719,22.801,36.577999,5773,616670,622443
07,082,45211,3442589,3487800,.0017945304,.0103685,.012163031,720,223,6265,6985,1007.2405,18297.434,14967.043,13730,1229,202,10480,1099,123,36,717,940,107,200,33,600,159,16,23,3,117,31481,4996,6225,44.8860000371933,188.146,233.032,12631,1073447,1086078
07,083,12193,2719736,2731929,.00029341169,.0080739995,.0083674109,185,14,4773,4958,926.92828,22574.732,20443.797,4226,70,129,3522,320,16,17,273,283,13,14,10,246,37,3,0,7,27,7967,2244,2314,13.15420031547546,120.477,133.6312,3906,865180,869086
07,084,143676,2149282,2292958,.0081627211,.0093160626,.017478783,1274,1035,4003,5277,956.74933,25166.352,9733.4932,44049,4848,808,32174,4945,1100,339,2471,4075,1018,826,295,1936,870,82,209,44,535,99627,2984,7832,150.1709998846054,85.40299999999999,235.57401,39104,710891,749995
07,085,6420,2536823,2543243,.00044424806,.0068900133,.0073342617,68,34,3657,3725,936.43341,41835.531,37681.137,1846,305,13,1294,166,10,1,121,128,8,22,0,98,38,2,12,1,23,4574,2128,2433,6.855799913406372,60.638,67.493797,1680,837941,839621
08,086,1547416,1035410,2582826,.3810122,.010857908,.39187011,74044,66307,3736,77780,190.79474,2709.1499,304.12805,713325,241071,10026,190763,197421,51364,5223,74527,166254,42810,57845,4152,61447,31167,8554,8462,1071,13080,834091,5244,246315,8110.370196804404,382.1900000000001,8492.5605,515904,311143,827047
08,087,3019728,654451,3674179,.58401167,.013128879,.59714055,91604,117453,3982,95586,384.98965,2863.6169,455.16449,1487935,597215,15777,278244,505095,286839,11227,89576,380899,206650,94083,8672,71494,124196,80189,23370,2555,18082,1531793,11503,608718,7843.660381130874,228.54,8072.2002,982840,196621,1179461
08,088,1669056,127621,1796677,.7855345,.0033815161,.78891599,55974,141681,642,56616,373.2706,4839.6284,399.45621,871681,370301,8752,69449,367205,174294,8441,42789,287125,136008,114294,6070,30753,80080,38286,27387,2371,12036,797375,1193,371494,4471.437101840973,26.37,4497.8071,504476,38180,542656
08,089,970898,254214,1225112,.67470735,.026940301,.7016477,71998,105490,3942,75940,149.39868,1714.3031,184.31064,469500,171485,4860,43257,177900,39105,3918,29387,145779,31472,88858,2986,22463,32121,7633,16632,932,6924,501398,5780,177265,6498.7055952847,148.29,6646.9956,291600,69272,360872
08,090,2421914,181837,2603751,.68667203,.0013407664,.68801284,49889,82057,466,50355,86.083344,2782.5095,92.332008,1147364,459187,14992,166809,456487,294322,12765,67343,383270,250344,70814,10107,52005,73217,43978,11243,2658,15338,1274550,528,459715,28134.52485309541,65.34999999999999,28199.875,690877,50490,741367
08,091,2051165,495099,2546264,.61013132,.022657536,.6327889,83888,142706,5328,89216,428.98709,3264.5325,516.16168,919837,339642,9789,136700,349818,147916,8900,50296,278626,114146,116225,6958,41297,71192,33770,26481,1942,8999,1131328,10400,350042,4781.414198897779,151.66,4933.0742,570019,124143,694162
08,092,1895869,512654,2408523,.59678668,.013768369,.61055505,73847,82752,3652,77499,187.02031,1515.9653,229.92168,966466,453312,14368,181014,243925,91465,7279,62429,205643,77308,71939,5596,50800,38282,14157,10813,1683,11629,929403,8510,461822,10137.23590226471,338.17,10475.406,722541,160788,883329
08,093,1563846,800384,2364230,.55679542,.013632179,.5704276,50504,47042,3815,54319,55.743477,4192.6875,83.703682,732141,368680,8277,98506,206174,122478,4348,32306,166050,97399,41291,3231,24129,40124,25079,5751,1117,8177,831705,6448,375128,28054.3328275755,190.9,28245.232,525967,226884,752851
08,094,888205,222701,1110906,.63532835,.01836209,.6536904,43738,63098,2173,45911,157.20026,1251.6215,190.61269,450555,185660,4504,63838,152815,59893,3273,26551,116693,44214,51550,2314,18615,36122,15679,11548,959,7936,437650,4457,190117,5650.149904996157,177.93,5828.0801,297740,63330,361070
08,095,1259074,285264,1544338,.69477886,.014149709,.70892853,70092,48204,3107,73199,182.29726,2054.772,219.19374,700236,386311,7827,102671,133335,59645,2851,22635,111513,48662,42401,2232,18218,21822,10983,5803,619,4417,558838,6188,392499,6906.708596222103,138.83,7045.5386,566901,90003,656904
08,096,1463312,576235,2039547,.64472032,.029276824,.67399716,35119,42998,6354,41473,109.93185,2852.5073,150.93118,732962,370011,4717,72165,250950,187013,1970,18969,195192,141993,36315,1570,15314,55758,45020,6683,400,3655,730350,12043,382054,13311.08257238939,202.01,13513.093,482012,146369,628381
08,097,1432616,201793,1634409,.65255404,.0090357047,.66158974,31463,42737,1184,32647,424.95468,4987.4692,479.06271,625909,298869,8709,115711,171157,88333,5182,34905,135899,69807,34652,4077,27363,35258,18526,8085,1105,7542,806707,3390,302259,3371.220601971261,40.46,3411.6807,454752,51462,506214
08,098,958747,247450,1206197,.55921233,.031944375,.59115672,26471,42328,3646,30117,335.24133,3622.9868,411.92844,449165,151108,3793,74263,193530,71331,6104,73767,130395,41028,31572,4648,53147,63135,30303,10756,1456,20620,509582,6498,157606,2859.870999664068,68.3,2928.1711,255635,61917,317552
08,099,1299809,88743,1388552,.60051936,.0057575633,.60627693,22451,160762,320,22771,348.72351,2669.7654,369.23938,611752,107508,3657,59237,418899,118871,7085,132181,289761,92707,112015,5034,80005,129138,26164,48747,2051,52176,688057,926,108434,3727.334090955555,33.24,3760.574,192853,23558,216411
08,100,1433443,535432,1968875,.51428109,.015431754,.52971286,142208,79560,5440,147648,137.2188,5655.1753,186.7811,727006,207750,5340,159350,212358,54911,3286,74601,163388,39335,63361,2766,57926,48970,15576,16199,520,16675,706437,5061,212811,10446.40368272364,94.68000000000001,10541.083,514648,165832,680480
08,101,1424228,350464,1774692,.63447016,.018425221,.65289539,110039,47951,6676,116715,151.21411,4752.6987,186.96007,719352,297360,6365,125110,180478,67392,3199,61936,146841,51948,40980,2655,51258,33637,15444,6971,544,10678,704876,5155,302515,9418.617869853973,73.73999999999999,9492.3584,538874,103235,642109
08,102,3154557,3471847,6626404,.30516556,.020859221,.32602477,57235,57668,11171,68406,309.2666,9946.5605,628.14447,1346793,571450,21160,377330,319618,135275,10937,115738,250609,99329,49420,8547,93313,69009,35946,8248,2390,22425,1807764,31802,603252,10200.12159401923,349.0500000000001,10549.172,1027175,1032969,2060144
08,103,580894,89025,669919,.51543194,.0060496172,.52148157,14021,28580,710,14731,15.99121,1264.9191,18.406284,258029,76377,3167,54458,110006,55556,1986,23884,90807,47044,23649,1621,18493,19199,8512,4931,365,5391,322865,351,76728,36325.83075743914,70.38,36396.211,148023,27360,175383
08,104,1676975,151755,1828730,.71300358,.0059662275,.71896976,86442,69254,1452,87894,163.18707,1982.6888,176.63878,846488,384653,12283,134270,228840,105625,5334,48627,181584,79684,60028,4184,37688,47256,25941,9226,1150,10939,830487,2490,387143,10276.39608222246,76.53999999999999,10352.937,617648,43071,660719
08,105,1181838,229291,1411129,.73650122,.014243577,.75074476,92797,111262,3331,96128,198.19458,2084.0847,232.35963,611622,257522,4803,56333,200167,67109,3291,18505,164018,51588,95512,2549,14369,36149,15521,15750,742,4136,570216,3444,260966,5963.018690958619,110.02,6073.0386,411455,64198,475653
08,106,1647966,489079,2137045,.53737348,.019083589,.5564571,31891,32680,2573,34464,293.48352,1804.4532,363.05829,752752,286671,6034,144336,283820,221001,1916,28223,198320,147546,26097,1452,23225,85500,73455,6583,464,4998,895214,8740,295411,5615.191096752882,271.04,5886.231,468932,123881,592813
08,107,2421921,1264614,3686535,.45935148,.015076395,.47442788,96433,136188,6486,102919,109.2949,5522.332,164.66194,1079298,388774,14539,190973,388579,192356,6871,53164,324013,161079,115803,5266,41865,64566,31277,20385,1605,11299,1342623,9439,398213,22159.50611931086,229,22388.506,690719,365568,1056287
08,108,1240143,218105,1458248,.65536332,.018862199,.67422551,43542,66724,2251,45793,253.83032,2346.9817,292.90045,560377,243728,4176,89614,179317,84085,3001,25507,144127,65675,55532,2476,20444,35190,18410,11192,525,5063,679766,6017,249745,4885.716600783169,92.93000000000001,4978.647,381060,57277,438337
08,109,771108,1176604,1947712,.26852256,.028903771,.29742631,49988,69993,7826,57814,178.2294,1827.4789,391.86765,355188,104750,3996,71228,125226,24477,2277,28479,100550,18711,58195,1720,21924,24676,5766,11798,557,6555,415920,8830,113580,4326.491401031613,643.84,4970.3311,229962,346295,576257
08,110,2670539,637204,3307743,.61918783,.019652572,.63884038,114145,133913,9530,123675,155.80859,1536.8015,188.42705,1238230,496329,14181,199504,414071,225354,6047,48757,349350,190578,115078,4482,39212,64721,34776,18835,1565,9545,1432309,9846,506175,17139.87019430101,414.63,17554.502,824159,161768,985927
08,111,1577567,460006,2037573,.49796295,.023995189,.52195811,109552,117628,6292,115844,133.17462,1047.5156,165.85872,692423,191859,12708,158136,220168,42197,5662,54681,183300,35199,101820,4399,41882,36868,6998,15808,1263,12799,885144,8232,200091,11845.85269422829,439.14,12284.992,472255,133033,605288
08,112,972777,183820,1156597,.4966518,.014120866,.51077271,40920,61799,1659,42579,222.93512,1106.2831,255.3387,485947,139158,6440,120740,178689,63566,4361,48963,144081,49179,52484,3183,39235,34608,14387,9315,1178,9728,486830,3461,142619,4363.498112559319,166.16,4529.6582,307258,55326,362584
08,113,1069084,266467,1335551,.66666269,.0099437349,.67660642,37691,48267,1617,39308,221.69519,1945.8668,269.30478,498185,241344,4794,68580,145776,68913,3364,25232,119608,55975,40232,2530,20871,26168,12938,8035,834,4361,570899,2545,243889,4822.314770981669,136.94,4959.2549,352409,66146,418555
08,114,2042513,633906,2676419,.49152488,.017462784,.50898767,38669,43725,3723,42392,271.71512,2316.4846,343.53751,824760,304668,10321,188010,283092,185570,4833,48964,213145,133219,35446,3795,40685,69947,52351,8279,1038,8279,1217753,8475,313143,7517.112108491361,273.65,7790.7622,541668,156846,698514
08,115,830804,208654,1039458,.49267796,.011452447,.50413036,53639,41738,1565,55204,165.47195,1726.2679,202.16293,354258,101188,5041,94590,99800,21590,2047,34425,80350,17919,35717,1608,25106,19450,3671,6021,439,9319,476546,2034,103222,5020.814587682486,120.87,5141.6846,254458,59798,314256
08,116,1103603,317723,1421326,.64177072,.020572936,.66234368,51596,56074,3279,54875,159.67421,1407.1615,199.13828,543041,266592,5660,80531,138662,51663,2790,28135,113720,41315,48226,2244,21935,24942,10348,7848,546,6200,560562,6921,273513,6911.592296302319,225.79,7137.3823,404379,91418,495797
08,117,2461948,608426,3070374,.51010275,.009204735,.51930743,82618,216348,2845,85463,230.01596,3709.2361,282.53046,1157436,337169,11915,197889,527845,196409,10350,104738,413341,159292,172366,7813,73870,114504,37117,43982,2537,30868,1304512,4730,341899,10703.37901809439,164.03,10867.409,629591,193355,822946
08,629,796041,71807,867848,.83464092,.010792652,.84543359,38277,56007,1662,39939,196.74318,2488.115,212.97133,454927,235022,2182,28875,150571,69294,1677,23593,117498,55159,41842,1190,19307,33073,14135,14165,487,4286,341114,1872,236894,4046.092107385397,28.86,4074.9521,304356,23089,327445
09,118,2394602,2024195,4418797,.33601633,.030091513,.36610785,118208,88710,18260,136468,631.10425,8163.3931,1093.1488,740408,234798,26999,164996,195407,32937,15914,57846,157522,24762,71213,11992,49555,37885,8175,17497,3922,8291,1654194,13353,248151,3794.304833173752,247.96,4042.2649,545001,505561,1050562
09,119,2456698,1217191,3673889,.43497047,.025068173,.46003863,135935,110345,13085,149020,703.9563,2018.2911,897.61957,815516,240662,26965,172161,239793,30362,23247,75839,196400,24132,91297,17318,63653,43393,6230,19048,5929,12186,1641182,8619,249281,3489.844349548221,603.08,4092.9243,575723,290076,865799
09,120,4481518,1472873,5954391,.43048358,.014292798,.44477639,223280,297228,11526,234806,877.7345,7969.7471,1125.4689,1620347,330637,76288,304513,685629,133668,65562,189171,538031,104192,233399,48995,151445,147598,29476,63829,16567,37726,2861171,6865,337502,5105.778603583574,184.808,5290.5869,934718,352014,1286732
09,121,2117158,280730,2397888,.59241086,.018902579,.6113134,104731,184853,5033,109764,937.84137,3021.2532,1020.2049,702712,156521,23677,95533,322250,53147,20850,63400,246841,41123,139555,14775,51388,75409,12024,45298,6075,12012,1414446,3303,159824,2257.479926016182,92.91840000000001,2350.3984,380462,60536,440998
09,122,1145323,234222,1379545,.68324119,.037286513,.72052771,84331,57836,5582,89913,591.44922,3696.1023,689.82813,374577,138215,5382,43157,103492,21165,4536,19955,84257,16254,47791,3336,16876,19235,4911,10045,1200,3079,770746,6563,144778,1936.468802865595,63.37,1999.8387,271085,54636,325721
09,123,4220512,393401,4613913,.58481622,.0077396617,.59255588,150567,294075,3098,153665,918.33069,4534.0454,985.32764,1253698,308088,39496,197679,557868,113495,36678,113620,412728,82358,215883,25126,89361,145140,31137,78192,11552,24259,2966814,2972,311060,4595.852003052074,86.76600000000001,4682.6182,695830,88442,784272
09,124,1028023,275025,1303048,.44702095,.036942594,.48396355,45201,22800,4241,49442,856.41718,5604.1772,1042.8961,337563,104336,11352,105379,71295,11341,5904,31250,60179,8365,19507,5252,27055,11116,2976,3293,652,4195,690460,8117,112453,1200.376470707357,49.075,1249.4514,266268,68251,334519
09,125,3203687,284044,3487731,.77268338,.011858197,.78454155,217485,255506,5806,223291,728.35333,9086.5,787.33484,1068589,356968,15911,89488,388737,69625,16358,47248,312553,55850,206938,11403,38362,76184,13775,48568,4955,8886,2135098,3010,359978,4398.534045889974,31.26,4429.7939,679852,63600,743452
09,126,2935665,304109,3239774,.53317517,.020134429,.55330962,154023,216163,7169,161192,1108.3885,4459.0762,1192.5015,928458,149632,31649,172338,420816,51242,31454,121957,336880,40594,168844,23774,103668,83936,10648,47319,7680,18289,2007207,4298,153930,2648.588402159396,68.2,2716.7883,507642,61880,569522
09,127,1982274,166391,2148665,.77895784,.013629021,.79258686,138828,182616,4262,143090,666.71539,3083.5989,709.79718,713064,218501,13132,54408,288195,55738,12909,36932,235071,46100,149585,9089,30297,53124,9638,33031,3820,6635,1269210,1990,220491,2973.19356443733,53.96000000000001,3027.1536,424869,33858,458727
09,128,1523655,275755,1799410,.71117187,.02849563,.73966748,148518,114400,6777,155295,357.25003,5650.7173,417.13321,615905,195143,7762,62765,201717,48387,6790,32140,168054,39471,96171,4947,27465,33663,8916,18229,1843,4675,907750,6993,202136,4264.954155929387,48.8,4313.7539,414188,69044,483232
09,129,2929896,330803,3260699,.71188211,.02124311,.73312527,215596,188903,10574,226170,786.33307,5155.8853,860.3009,1088855,378323,43427,116346,335163,72190,22968,51102,269103,54918,152351,18211,43623,66060,17272,36552,4757,7479,1841041,7149,385472,3726.024115256965,64.16027,3790.1843,753692,80602,834294
09,130,2879950,1568409,4448359,.46352184,.048027039,.51154888,178918,101111,32027,210945,757.93317,5681.2002,1091.4045,894353,304958,38072,130283,242122,40138,34023,66850,200241,32988,84710,25394,57149,41881,7150,16401,8629,9701,1985597,18109,323067,3799.741450250149,276.0700000000001,4075.8115,652231,391681,1043912
09,131,2326367,138097,2464464,.70074415,.0045794235,.70532358,93406,186068,1076,94482,787.95996,5319.6069,827.45886,746664,217531,18140,86804,330783,78198,16014,50503,251391,57991,141042,11715,40643,79392,20207,45026,4299,9860,1579703,956,218487,2952.392295759171,25.96,2978.3523,415881,27843,443724
09,132,2757401,925312,3682713,.46814278,.034579378,.50272214,191413,93126,19853,211266,741.90082,8559.2236,962.85675,827536,201723,26279,205120,203001,20464,13475,75936,166469,16243,77160,9933,63133,36532,4221,15966,3542,12803,1929865,9186,210909,3716.670609924942,108.107,3824.7776,624535,215243,839778
09,133,2534367,644595,3178962,.70114934,.058174841,.75932419,121691,79188,23399,145090,676.70557,3524.8425,809.30255,758432,400626,13823,61878,160414,39196,10936,31094,130622,28874,67031,8584,26133,29792,10322,12157,2352,4961,1775935,19938,420564,3745.15454742685,182.872,3928.0266,598018,146926,744944
09,134,2631742,867429,3499171,.45720592,.028190861,.48539677,123277,99126,13503,136780,753.74127,5087.2319,955.51385,919473,281449,31607,230282,252858,38679,18085,96968,210230,29045,84156,15176,81853,42628,9634,14970,2909,15115,1712269,11452,292901,3491.572114214301,170.511,3662.083,666615,218601,885216
09,135,1710203,242553,1952756,.49932879,.009291457,.50862026,79962,163854,1907,81869,850.30701,4515.1338,945.64587,583994,90772,23965,100553,288742,33168,24046,67674,225471,25087,128296,17833,54255,63271,8081,35558,6213,13419,1126209,1270,92042,2011.277100262349,53.72,2064.9971,295252,46675,341927
09,136,895398,96332,991730,.76618642,.013322057,.77950847,87646,60107,1864,89510,304.93195,3348.3489,334.4613,366770,128889,7123,35804,107308,29024,4343,13834,88728,23675,50616,3475,10962,18580,5349,9491,868,2872,528628,1901,130790,2936.386267840862,28.77,2965.1563,259462,23152,282614
09,137,2784143,316803,3100946,.50507045,.014570185,.51964062,82573,200645,3178,85751,1123.0155,4118.6035,1213.1614,793580,147427,20767,142444,400369,86578,23397,89749,291081,61768,141726,15619,71968,109288,24810,58919,7778,17781,1990563,3457,150884,2479.16695101792,76.92,2556.0869,393211,62171,455382
09,138,1506338,268142,1774480,.68642956,.021404365,.70783389,74682,49609,5440,80122,612.93671,7017.5869,710.99066,470868,210513,13363,56753,115557,27844,8289,29815,91701,20540,39756,6008,25397,23856,7304,9853,2281,4418,1035470,3453,213966,2457.57521086745,38.21,2495.7852,355311,60165,415476
09,139,1215511,366299,1581810,.6101613,.027536865,.63769817,78929,70122,5346,84275,539.07587,7245.6978,686.14471,400394,141698,6984,51084,121699,23958,5392,22227,97827,17145,58209,3879,18594,23872,6813,11913,1513,3633,815117,4611,146309,2254.805120103061,50.554,2305.3591,278695,82893,361588
09,140,2130743,340253,2470996,.58976918,.012553894,.60232311,101813,163164,3965,105778,850.4812,4550.6621,957.71027,724936,191054,19886,103535,308648,66482,16317,62685,235410,48874,125542,11459,49535,73238,17608,37622,4858,13150,1405807,2269,193323,2505.338098064065,74.77,2580.1082,416288,80291,496579
09,141,1469019,416185,1885204,.63167018,.03254994,.66422015,88423,35303,8375,96798,756.02197,8606.8662,946.65112,465089,211422,16822,53366,95056,25990,13635,20128,78596,20323,30337,10715,17221,16460,5667,4966,2920,2907,1003930,7076,218498,1943.090289548039,48.355,1991.4453,370033,104653,474686
